PC,OCC,RESULT
0x555555563308,389622,CRASH
0x555555563275,13908446,CORRECT
0x555555563263,12651,CORRECT
0x55555558aab1,11638759,CORRECT
0x55555556329d,13821269,NOINJECT
0x555555563279,3287331,CRASH
0x55555556314d,1315931,CRASH
0x555555563201,3013618,CORRECT
0x5555555632b6,12413369,CORRECT
0x555555563258,251360,CORRECT
0x55555556313d,617950,CRASH
0x55555556324f,13680285,CORRECT
0x55555556325f,1316918,CORRECT
0x55555556324d,6323574,CORRECT
0x555555563243,10770247,NOINJECT
0x555555563254,13593322,CORRECT
0x55555558aaac,3428064,SDC
0x555555563344,13590241,NOINJECT
0x55555556317d,996239,NOINJECT
0x5555555632ba,10094482,CORRECT
0x5555555631a4,40652,CRASH
0x555555563295,10286618,CORRECT
0x5555555631fc,3658240,CORRECT
0x555555563252,14290733,NOINJECT
0x555555563283,3978619,CORRECT
0x555555563279,13927408,CRASH
0x55555558aaaf,5478389,CRASH
0x555555563258,14082212,CORRECT
0x555555563258,12842169,CORRECT
0x55555556323e,3378232,CORRECT
0x555555563217,11276237,CORRECT
0x555555563341,14252224,CORRECT
0x55555556326f,9647262,CORRECT
0x555555563272,692881,NOINJECT
0x55555556317d,247903,NOINJECT
0x5555555632ba,4641678,CORRECT
0x555555563272,1755843,NOINJECT
0x555555563258,301886,CORRECT
0x55555556329d,4634236,NOINJECT
0x555555557450,421470,NOINJECT
0x5555555632ba,6073106,CORRECT
0x555555563243,6069415,NOINJECT
0x55555558aa8b,293934,CRASH
0x55555556322d,1571526,NOINJECT
0x7fffe41eb20f,49382,NOINJECT
0x5555555632a1,9348600,CORRECT
0x5555555631fc,1945537,CORRECT
0x55555558aab1,3316174,CORRECT
0x55555556322d,14092696,NOINJECT
0x5555555632ea,501956,CORRECT
0x555555563233,7976471,CORRECT
0x5555555631f0,3259020,CORRECT
0x5555555632ae,10510855,NOINJECT
0x555555563252,6717209,NOINJECT
0x555555563206,11435555,CRASH
0x55555558a606,90379,SDC
0x5555555632a4,2992011,CORRECT
0x555555563194,1165987,NOINJECT
0x5555555632a9,9514457,CORRECT
0x555555563239,11565343,CORRECT
0x55555556324f,15684036,CORRECT
0x55555558aaaf,12971373,CRASH
0x55555556324d,5351114,CORRECT
0x7fffe41eb24c,685441,NOINJECT
0x5555555631d1,39207,NOINJECT
0x5555555632a9,14400738,CORRECT
0x555555563233,12899282,CORRECT
0x555555563266,12699868,CORRECT
0x55555558a5f8,401846,CRASH
0x55555558aab9,414715,CORRECT
0x5555555631fc,8996151,CORRECT
0x555555563206,1141724,CRASH
