PC,OCC,RESULT
0x55555556016f,10212162,CRASH
0x555555556a81,34259213,NOINJECT
0x555555556e7c,38661043,CORRECT
0x555555556a1a,24682810,CRASH
0x555555556903,47354670,CORRECT
0x555555556666,34497085,NOINJECT
0x555555556e86,12841189,CRASH
0x555555556c0f,67253357,CORRECT
0x555555556bf2,54507850,CORRECT
0x555555556f19,58319208,CORRECT
0x555555558caf,2267250,CORRECT
0x555555556541,242809400,CORRECT
0x555555556527,86700180,CRASH
0x555555556eab,63697315,CRASH
0x555555556f0b,51866286,CRASH
0x555555556910,56442743,NOINJECT
0x555555556641,49504168,NOINJECT
0x555555556bf2,155587452,CORRECT
0x555555556e57,98409213,CORRECT
0x55555555bb2a,344518128,NOINJECT
0x55555555e440,998869,CORRECT
0x555555556a77,88643518,CORRECT
0x555555556ed9,61518757,CORRECT
0x555555556a77,18164430,CORRECT
0x555555556c0b,72062596,CORRECT
0x55555555bb30,277099615,NOINJECT
0x55555555652f,219292489,CORRECT
0x555555556be2,65927896,CORRECT
0x5555555569d1,1750876,NOINJECT
0x55555555bcda,2206445,CORRECT
0x555555556e57,99472023,CORRECT
0x555555556eb8,96026424,CORRECT
0x555555556bf2,42851189,CRASH
0x555555556edd,83934130,CRASH
0x555555556eb8,106300352,CORRECT
0x555555556551,64099589,NOINJECT
0x555555556e97,25462136,CORRECT
0x555555556635,66057668,CRASH
0x555555556990,36799408,CORRECT
0x55555555654e,84216350,CORRECT
0x55555555e70d,4570753,CRASH
0x55555555664a,42978149,NOINJECT
0x555555556e72,92521617,CORRECT
0x555555556738,26742147,CRASH
0x555555556f13,31141632,CORRECT
0x555555556e6e,85451378,CORRECT
0x555555556635,5318587,CRASH
0x55555555fe67,1072019,NOINJECT
0x55555555697d,1326289,CORRECT
0x55555555bb20,101461945,CRASH
0x55555555705c,1151466,CORRECT
0x55555555c64b,305521,CORRECT
0x555555556efa,105351487,CORRECT
0x555555556a4e,116156796,CORRECT
0x555555556efa,104458915,CRASH
0x555555556e7c,61638883,CORRECT
0x55555555bb27,217922490,CORRECT
0x55555555b7cf,4750400,CORRECT
0x555555556ea1,109355186,CORRECT
0x555555556a7d,1515545,SDC
0x555555556bfa,187551061,CORRECT
0x555555556e49,8349606,CORRECT
0x55555555667f,23407158,NOINJECT
0x55555555bb27,36695294,CORRECT
0x555555556609,26068006,CORRECT
0x555555556e81,42722641,CORRECT
0x55555555e446,95251,SDC
0x555555556bd3,11121874,CRASH
0x555555556bf6,13972970,CORRECT
0x555555556629,43298515,CORRECT
0x555555556b52,3173464,CORRECT
0x55555555bb2d,366545281,CORRECT
0x555555559c7b,6364519,CORRECT
0x55555555bb2a,183556651,NOINJECT
0x555555556e86,74697920,CRASH
0x555555558cb2,7163279,CORRECT
0x55555555666b,41981653,NOINJECT
0x555555556f08,93917645,CORRECT
0x55555555652f,180568575,CORRECT
0x555555558c79,1124204,CORRECT
0x5555555571ae,1100768,NOINJECT
0x555555556e24,53036546,CORRECT
0x55555555bb20,474337152,CRASH
0x555555556f1b,80249070,CORRECT
0x555555556bfa,156284744,CORRECT
0x555555556e86,1087203,CRASH
0x555555556593,58850978,CORRECT
0x555555556625,58386981,CORRECT
0x55555555bb20,222530886,CRASH
0x55555555bb2d,111345825,SDC
0x55555556091c,131447,CORRECT
0x55555555ca8a,224815,CRASH
0x555555556a40,107518862,CORRECT
0x555555556e6e,47578925,CORRECT
0x555555556bf2,110572146,CORRECT
0x55555555652f,193588150,CORRECT
0x55555555698a,45045494,CORRECT
0x555555556ee4,34149158,CORRECT
0x555555556bf2,186863300,CORRECT
0x55555555e55e,210048,CRASH
0x55555555bb2a,129556850,NOINJECT
0x555555556bf2,70241062,CORRECT
0x555555558c7c,10707181,CRASH
0x55555555bb2d,111141636,SDC
0x555555556597,24465864,CORRECT
0x5555555602a5,2328300,CRASH
0x555555556ec7,100070278,CORRECT
0x55555555b7a7,5888813,CORRECT
0x555555556618,89600282,CORRECT
0x55555555bb20,456451753,CRASH
0x55555555e4e6,9430484,SDC
0x555555556c00,38381101,CORRECT
0x55555555653d,108421943,CORRECT
0x555555556f1e,45121385,CORRECT
0x55555555bb27,266076522,CORRECT
0x55555555b7e2,7511368,NOINJECT
0x555555556c13,126961419,CORRECT
0x555555558cb9,9400707,CORRECT
0x555555556a77,110331945,CORRECT
0x55555555bb2d,118027363,SDC
0x555555556c0f,140691776,CORRECT
0x555555556e24,78308466,CORRECT
0x5555555565c9,65291073,CORRECT
0x55555555bb2d,469676886,CORRECT
0x555555556a44,42791751,CRASH
0x555555556752,26515321,CORRECT
0x55555555658d,43690676,CORRECT
0x55555555665e,27681094,NOINJECT
0x55555555653d,74704425,CORRECT
0x55555555698a,10651084,CORRECT
0x555555556612,93180589,CORRECT
0x555555556f01,51333881,CORRECT
0x555555556618,72011420,CORRECT
0x555555556f0b,79686367,CRASH
0x55555555657f,64458679,CORRECT
0x55555555bb2a,313212986,NOINJECT
0x555555556e24,10915998,CORRECT
0x555555556603,87319336,CORRECT
0x5555555565e0,55007582,CORRECT
0x555555556a70,122081742,CRASH
0x5555555565b8,16129116,CORRECT
0x55555555c9ff,312601,CRASH
0x555555556ee4,52256836,CORRECT
0x555555556c0f,189456557,CORRECT
0x555555556662,13748729,SDC
0x555555556a40,80313026,CORRECT
0x555555556ebc,23193756,CORRECT
0x55555555670f,24252848,CORRECT
0x555555556708,61947534,CORRECT
0x5555555565e0,74538718,CORRECT
0x555555556629,34128179,CORRECT
0x55555555bb27,313643319,CORRECT
0x55555555653a,186938553,CORRECT
0x555555558f3e,10817537,CRASH
0x555555556ea6,49875206,CORRECT
0x555555556a16,63445933,CORRECT
0x55555555a4b8,4002305,CRASH
0x555555556e86,71115924,CRASH
0x555555556ece,15483094,CORRECT
0x555555556f1b,108150994,CORRECT
0x555555556ed5,91035043,CORRECT
0x55555555bb46,4825099,CRASH
0x555555556e37,65943163,CORRECT
0x555555556ed5,24447011,CORRECT
0x555555558f6d,7953960,NOINJECT
0x555555556dff,55036841,CORRECT
0x55555555bb2d,469333726,CORRECT
0x55555555690b,60123811,CORRECT
0x555555556efc,102455228,CORRECT
0x555555556e24,84084712,CORRECT
0x555555558c83,9085468,NOINJECT
0x555555556520,228201070,CRASH
0x555555556ee9,78942501,CRASH
0x555555556a40,53443819,CORRECT
0x555555556544,111678665,CORRECT
0x55555555bb27,325989677,CORRECT
0x555555556c0f,81296401,CORRECT
0x555555556618,103035338,CORRECT
0x555555556520,185304178,CRASH
0x55555555653a,135281106,CRASH
0x555555556f24,49221421,CORRECT
0x55555555652c,25379921,CRASH
0x555555556863,3509913,SDC
0x555555558c58,760649,CORRECT
0x555555556f24,24148735,CORRECT
0x555555556e12,29729545,CORRECT
0x555555556a77,61212566,CORRECT
0x55555555653d,157346194,CORRECT
0x555555556641,8395652,NOINJECT
0x7fffe43fa873,1721701,NOINJECT
0x555555556609,37722602,CORRECT
0x555555556edf,15018868,CORRECT
0x55555555ce0b,183744,CRASH
0x555555556903,25776857,CRASH
0x55555555e4f9,35090493,NOINJECT
0x555555556e57,94695113,CORRECT
0x555555556c15,50254801,CRASH
0x555555556752,7110838,SDC
0x55555555bac8,2368342,CRASH
0x55555555653a,37156022,CORRECT
0x55555555bb2a,492382660,NOINJECT
0x555555558ca9,8957501,CRASH
0x555555556e7c,107722594,CORRECT
0x555555556e12,79682674,CORRECT
0x555555556a38,58446078,CRASH
0x555555556520,61930006,CRASH
0x55555556091c,364642,CORRECT
0x555555556700,9418425,CRASH
0x5555555565e0,10567682,CORRECT
0x55555555685c,6565735,NOINJECT
0x55555555661c,103610582,CORRECT
0x555555556e07,67986674,CRASH
0x55555555802d,3549641,CORRECT
0x555555556551,124487140,NOINJECT
0x555555556ea6,24901863,CORRECT
0x55555555bb2d,200682491,SDC
0x555555560179,16166673,CRASH
0x555555556a4e,32009196,CORRECT
0x55555555bb27,114098352,CRASH
0x555555556e72,13951759,CORRECT
0x555555556ec7,49526627,CORRECT
0x55555555bb27,556595680,CORRECT
0x55555555654a,71125766,CRASH
0x55555555e521,24339571,CORRECT
0x55555555698a,44679990,CORRECT
0x5555555565ea,24752924,CORRECT
0x55555555690e,683175,SDC
0x555555556e97,5407445,CORRECT
0x555555556a40,44714961,CORRECT
0x5555555565ba,40681457,CORRECT
0x55555555bb20,336116610,CORRECT
0x555555556c17,11573211,CRASH
0x55555555670c,24897365,CORRECT
0x55555555bb20,52869579,CRASH
0x555555556618,27065437,CORRECT
0x555555558031,6432087,CORRECT
0x55555555e505,25594711,CORRECT
0x555555556a74,17737050,CORRECT
0x555555556603,18943202,CRASH
0x555555556f01,30114760,CORRECT
0x555555556620,66985775,NOINJECT
0x555555556e17,85673866,CRASH
0x555555556e61,16287730,CRASH
0x555555558f71,7051432,CORRECT
0x55555555bb30,292115386,NOINJECT
0x555555556bf2,2343626,CORRECT
0x555555556603,76398787,CORRECT
0x55555555e45f,8233456,CRASH
0x555555556bf2,131321907,CRASH
0x555555556e3c,41203956,CRASH
0x555555556525,166063229,CORRECT
0x555555556603,42210154,CRASH
0x5555555565fa,26351478,CRASH
0x55555555bb2a,350826083,NOINJECT
0x555555556f28,16748061,CORRECT
0x55555555bb2a,80054261,NOINJECT
0x55555555c5f2,407597,CORRECT
0x555555556582,50746726,CRASH
0x5555555568e6,3013946,CRASH
0x55555555660b,19008595,CORRECT
0x55555555674a,45547073,CRASH
0x555555556ecc,603022,CRASH
0x55555555653a,96541190,CORRECT
0x555555556952,1495187,CORRECT
0x5555555601a7,3537581,NOINJECT
0x55555555658d,23280831,CORRECT
0x55555555bb2d,549256027,CORRECT
0x555555556c06,56952106,CORRECT
