PC,OCC,RESULT
0x7ffff7fd442b,227,CORRECT
0x555555564e62,10470,SDC
0x5555555640e2,145114,SDC
0x5555555641c9,27800,NOINJECT
0x55555555ebab,826917,CORRECT
0x55555555bf82,139794,CORRECT
0x555555564b0d,2252,SDC
0x555555564fc5,33924,CRASH
0x55555555ebb0,214868,CRASH
0x55555555ebb4,708157,SDC
0x55555555ebb8,349643,CORRECT
0x555555564fb9,2913,CORRECT
0x55555555eba4,113032,SDC
0x5555555650e3,1515,SDC
0x5555555641bf,13140,CRASH
0x555555564ed6,26541,SDC
0x555555564d62,4349,SDC
0x55555556247b,78,SDC
0x55555555ebb4,169305,SDC
0x555555564b16,7188,NOINJECT
0x555555564b72,3602,CORRECT
0x555555565893,7495,SDC
0x55555555ebb4,543190,CORRECT
0x555555564d8d,7323,SDC
0x5555555649fb,777,SDC
0x55555555ebb8,896675,CORRECT
0x55555555c721,16468,CORRECT
0x7fffe39a94a8,170,NOINJECT
0x55555555bf7d,188289,CORRECT
0x555555564111,22829,SDC
0x55555555c717,15739,SDC
0x55555556572d,25,SDC
0x7ffff7fc1706,1900,CORRECT
0x5555555641aa,2731,CORRECT
0x555555564254,258,SDC
0x55555555c6ce,2295,CORRECT
0x5555555649f3,502,SDC
0x55555555ebb0,350833,CRASH
0x555555565303,9,CORRECT
0x555555564752,2039,SDC
0x55555555ebb4,876226,CORRECT
0x55555555c72d,10857,SDC
0x555555564130,26937,CRASH
0x7ffff7fda9d5,204,CORRECT
0x5555555640f6,59936,SDC
0x55555555bf64,137141,CRASH
0x555555560698,24081,CORRECT
0x55555555eba0,560257,CORRECT
0x55555555c6e0,1877,CORRECT
0x55555555ebb0,709100,SDC
0x555555564195,116430,NOINJECT
0x555555564111,52,CORRECT
0x55555555bf79,79990,CRASH
0x55555555ebab,171609,SDC
0x55555555ebb8,266245,CORRECT
0x55555555bf8d,86199,CRASH
0x555555564e1c,2630,SDC
0x55555556589d,1336,SDC
0x555555564811,3534,SDC
0x555555564f39,12262,SDC
0x55555555ebb8,466172,CORRECT
0x555555564e5f,9593,CRASH
0x55555555bf6b,149303,NOINJECT
0x55555555ebab,100365,CORRECT
0x55555555ebb4,100407,SDC
0x55555555eba0,39465,CRASH
0x555555564eb7,4168,CORRECT
0x55555555eba0,360920,CRASH
0x555555564605,3209,CORRECT
0x5555555641aa,6882,SDC
0x555555564fb1,28093,SDC
0x7fffe39a6840,122,NOINJECT
0x555555564b56,1116,CORRECT
0x55555555eba4,527281,CORRECT
0x555555564633,2546,CORRECT
0x555555564815,428,CORRECT
0x5555555654f4,6704,CORRECT
0x55555555ec45,1381,NOINJECT
0x555555565802,5355,CORRECT
0x55555555bf64,21847,CRASH
0x5555555640d5,112019,CRASH
0x55555556461a,2131,SDC
0x5555555657d8,1350,NOINJECT
0x7ffff7fcf151,13038,CORRECT
0x55555555bf7d,145709,CORRECT
0x55555557029b,4310,CORRECT
0x555555564e6b,3779,CRASH
0x555555564aa1,878,CORRECT
0x55555555ebb0,561613,CORRECT
0x7ffff7fcf140,42475,CORRECT
0x7fffe3cd771b,16,NOINJECT
0x555555564fc1,21887,NOINJECT
0x5555555647b0,3139,SDC
