PC,OCC,RESULT
0x555555560cc1,2349,CORRECT
0x55555555b13c,3809,CORRECT
0x7ffff7fd452b,2843,CRASH
0x5555555605ab,2050,CORRECT
0x55555555fb96,1650,NOINJECT
0x55555555d637,1548,CORRECT
0x55555555ace1,259,NOINJECT
0x55555555ff6b,2983,NOINJECT
0x55555555ee0c,1840,NOINJECT
0x555555559aa4,1202,CORRECT
0x55555555efb4,4680,NOINJECT
0x7fffe3dc13f2,3350,NOINJECT
0x55555555cdab,4903,CORRECT
0x55555555d232,13548,CRASH
0x7fffe3f9ca3b,1088,NOINJECT
0x55555555d549,6049,NOINJECT
0x55555555fb4d,1759,NOINJECT
0x555555561546,1722,CRASH
0x7ffff7fce2af,843,CORRECT
0x55555555d566,29214,NOINJECT
0x555555561530,219,CRASH
0x5555555620c6,661,CORRECT
0x55555555a4b5,3957,NOINJECT
0x7fffe3de1ce0,127,NOINJECT
0x7fffe3f9ef38,1111,NOINJECT
0x5555555607de,1927,CORRECT
0x5555555609ff,911,NOINJECT
0x555555562469,816,CORRECT
0x5555555592de,8534,CORRECT
0x5555555610a4,2823,NOINJECT
0x55555555b1e0,855,CORRECT
0x555555560d2f,5000,CORRECT
0x7fffe3fa5eab,1158,NOINJECT
0x55555555ab57,2484,CORRECT
0x555555558eec,3254,CORRECT
0x55555555bcc9,1989,CORRECT
0x7fffe3dbe6a4,5926,NOINJECT
0x555555558be3,719,CORRECT
0x55555555ad5f,196,NOINJECT
0x55555555c35e,299,CORRECT
0x55555555c47d,145,NOINJECT
0x5555555619e0,4414,CORRECT
0x55555556213a,3753,CORRECT
0x55555556074f,4443,CORRECT
0x55555555d528,35478,CORRECT
0x7fffe3dbe77d,1467,NOINJECT
0x55555555fd1c,119,CORRECT
0x555555561ff7,2468,CORRECT
0x555555560ce9,4193,CORRECT
0x55555555f757,3363,CORRECT
0x55555555922e,672,NOINJECT
0x7ffff7fcefd4,1532,CORRECT
0x55555555a121,355,CORRECT
0x55555555b06a,1573,CORRECT
0x55555555ee0c,1726,NOINJECT
0x55555555f215,2801,CORRECT
0x555555558c8b,3914,CORRECT
0x555555559f1d,4921,CORRECT
0x55555555cf95,136,CORRECT
0x555555558d6d,3570,NOINJECT
0x7ffff7fce240,1969,CRASH
0x555555561be3,9,CORRECT
0x5555555602d1,379,CORRECT
0x55555555a85c,6503,CORRECT
0x55555555ee0c,1588,NOINJECT
0x555555562316,4429,CORRECT
0x55555555bbf4,4276,CRASH
0x55555555d562,15097,CORRECT
0x7fffe3dbe6be,4505,NOINJECT
0x7fffe3dbd810,125,NOINJECT
0x555555561fe5,61,CORRECT
0x55555555baa4,2230,CORRECT
0x55555555efe5,768,CORRECT
0x7ffff7fcf245,1001,CORRECT
0x55555555ee0c,1888,NOINJECT
0x55555556074f,4443,CORRECT
0x55555555c7aa,6938,CRASH
0x555555559161,7956,CORRECT
0x55555555d246,15503,CORRECT
0x55555555a2ed,3358,CORRECT
0x555555559614,4227,CORRECT
0x55555555f6ee,1405,CORRECT
0x55555555bb64,2015,CRASH
0x555555560d84,2332,CORRECT
0x555555561fbd,2500,NOINJECT
0x7fffe3dbd8dc,2552,NOINJECT
0x55555555fbe7,3287,CORRECT
0x5555555604a9,4875,CORRECT
0x555555561805,1665,CORRECT
0x55555555f440,800,CORRECT
0x55555555d647,3394,CORRECT
0x55555555efb4,4141,NOINJECT
0x555555560114,4832,CORRECT
0x7ffff7fceefa,49,CRASH
0x5555555610d4,1842,NOINJECT
0x7ffff7fce2c5,407,CRASH
0x55555555bd11,742,CRASH
0x7fffe3fa6390,1051,NOINJECT
0x55555555f440,916,CORRECT
0x55555555d65a,3281,CORRECT
0x555555559705,1083,CORRECT
0x7fffe3dbe888,61,NOINJECT
0x5555555598e4,2290,CORRECT
0x555555559f50,4220,CORRECT
0x555555560760,1175,CORRECT
0x5555555610b1,256,CORRECT
0x55555555efb4,4963,NOINJECT
0x55555555f8b1,193,CORRECT
0x55555555bc70,2776,CORRECT
0x555555558f19,9419,CORRECT
0x7fffe3dc02ac,2646,NOINJECT
0x55555555a362,4632,CORRECT
0x555555560d16,894,CORRECT
0x555555560bc1,3950,NOINJECT
0x7fffe3fa72a6,630,NOINJECT
0x555555559311,5673,CORRECT
0x5555555601c0,1769,NOINJECT
0x55555555fb96,1153,NOINJECT
0x55555555c10b,1624,CORRECT
0x7fffe3fa728e,869,NOINJECT
0x555555559068,899,CORRECT
0x555555560314,4118,CORRECT
0x55555555d554,6113,CORRECT
0x555555559098,657,CORRECT
0x555555560192,3155,NOINJECT
0x55555555af7f,4570,CORRECT
0x555555561b78,3919,CORRECT
0x7ffff7fd43b3,1491,CORRECT
0x55555555fe9f,2988,CORRECT
0x555555559de3,3522,NOINJECT
0x555555563ab2,51,CRASH
0x555555558b97,4521,CORRECT
0x55555555a3ba,529,CORRECT
0x5555555622ef,1563,CORRECT
0x7ffff7fce304,759,CORRECT
0x55555555d283,15632,CORRECT
0x7ffff7fcf14e,25776,CRASH
0x55555555cb9a,10436,CORRECT
0x55555556101d,769,CORRECT
0x7ffff7fce495,3663,NOINJECT
0x55555555a3e0,4821,CORRECT
0x555555558f8c,8884,CORRECT
0x55555555a389,2047,CORRECT
0x7ffff7fcf162,606,CORRECT
0x55555555fb96,1506,NOINJECT
0x55555555a865,2380,CORRECT
0x55555555b312,427,CORRECT
0x55555555fbe7,3287,CORRECT
0x55555555c666,10880,CORRECT
0x5555555600fe,3741,CORRECT
0x7fffe3dbffa6,1440,NOINJECT
0x555555561624,4566,NOINJECT
0x5555555605e6,4964,CORRECT
0x55555555d23f,12178,CORRECT
0x555555561306,2640,CORRECT
0x5555555620d9,1232,CORRECT
0x555555559930,2833,NOINJECT
0x5555555609a5,4831,CORRECT
0x55555555b4a2,3527,CRASH
0x555555558b8a,1401,NOINJECT
0x55555555fd1c,860,CORRECT
0x7ffff7fce4c2,2041,CRASH
0x55555556102d,1244,NOINJECT
0x55555555c0da,684,CRASH
0x555555561298,249,CORRECT
0x5555555591d9,1368,CORRECT
0x55555555a046,3357,CORRECT
0x55555555a348,648,NOINJECT
0x5555555590ad,8335,CORRECT
0x555555561faf,1184,NOINJECT
0x555555559c63,4734,CORRECT
0x55555555a424,3568,CRASH
0x555555561d94,2602,NOINJECT
0x55555555a49d,994,CRASH
0x55555555c87e,4011,NOINJECT
0x555555560bb7,3491,CORRECT
0x55555555a3c7,3046,NOINJECT
0x55555555ee0c,1123,NOINJECT
0x55555555cdcc,845,NOINJECT
0x55555555b2ba,3725,CORRECT
0x55555555f440,406,CORRECT
0x55555555e4a0,152,CORRECT
0x5555555590d5,9745,CORRECT
0x55555555abc2,4881,NOINJECT
0x55555555d41d,5733,NOINJECT
0x55555555d54e,3174,CORRECT
0x7fffe3fa5f66,1720,NOINJECT
0x55555555cf58,2205,CRASH
0x7fffe3dbff29,1427,NOINJECT
0x7fffe3dbfe5c,659,NOINJECT
0x55555555f6ee,1669,CORRECT
0x55555555cfc7,13764,CORRECT
0x555555559015,9267,CORRECT
0x55555555ee0c,1479,NOINJECT
0x555555560f92,1566,CORRECT
0x7fffe3ffdbd6,4887,NOINJECT
0x55555555d627,3534,CORRECT
0x55555555c9de,692,NOINJECT
0x55555555a9f0,3926,CORRECT
0x555555562486,4620,CORRECT
0x555555561139,3090,NOINJECT
0x5555555593ed,3779,CORRECT
0x555555561723,3648,CORRECT
0x55555555a1dd,815,CORRECT
0x555555561089,2139,CORRECT
0x7fffe3dbd840,1495,NOINJECT
0x7fffe4003541,3761,NOINJECT
0x55555555d24d,634,CORRECT
0x55555555c863,2270,NOINJECT
0x55555555c745,14874,CORRECT
0x55555556038d,1381,CORRECT
0x5555555622ef,609,CORRECT
0x55555555ee77,3970,CORRECT
0x7fffe3dbe6cf,3943,NOINJECT
0x55555555c5ff,7200,NOINJECT
0x55555555f6ee,1708,CORRECT
0x55555555d003,6894,CORRECT
0x555555561775,3482,CORRECT
0x7fffe3f9eeab,2039,NOINJECT
0x55555555bcc4,4442,CORRECT
0x5555555602f5,4562,CORRECT
0x555555558bd2,3142,CORRECT
0x55555555c9d6,1355,CORRECT
0x55555555fb96,1949,NOINJECT
0x7fffe3dc1453,91,NOINJECT
0x55555555d23f,4801,CORRECT
0x55555555efb4,4687,NOINJECT
0x7fffe3fa8929,732,NOINJECT
0x5555555592b2,483,CORRECT
0x55555555ba1c,3535,CORRECT
0x7fffe3fa5c7e,46,NOINJECT
0x55555555f440,943,CORRECT
0x55555556002a,1249,NOINJECT
0x55555555ee0c,1505,NOINJECT
0x555555559fa1,2505,CORRECT
0x7fffe3dbfba1,1329,NOINJECT
0x555555561d9a,745,CORRECT
0x55555555d4c9,259,CRASH
